행정 구역,업소명,소재지,전화번호,관리구분
경기 용인시 처인구,고려충전소,경기 용인시 처인구 중부대로 1558 (마평동),031-321-1248,자동차충전
경기 용인시 처인구,모과나무충전소,"경기 용인시 처인구 모현읍 매산리 24,25,26,28",031-334-7131,자동차충전
경기 용인시 처인구,유림충전소,"경기 용인시 처인구 유방동 532-1,3,4, 533-6,7",031-337-3800,자동차충전
경기 용인시 처인구,백암충전소,경기 용인시 처인구 백암면 근곡리 690,031-338-5180,자동차충전
경기 용인시 처인구,서창산업(주) 용인(상)충전소,경기 용인시 처인구 고림동 81-2 (용인휴게소),031-339-2262,자동차충전
경기 용인시 처인구,서일산업(주)용인충전소,경기 용인시 처인구 이동읍 송전리 205-2,031-339-8402,자동차+탱크+13kg용기
경기 용인시 처인구,경안충전소,경기 용인시 처인구 모현읍 왕산리 727번지,031-334-2427,자동차충전
경기 용인시 처인구,용인에너지,경기 용인시 처인구 백옥대로 1002,031-338-9582,자동차충전
경기 용인시 처인구,"서창산업(주) 용인(하)고속도로 주유소,충전소","경기 용인시 처인구 양지면 주북리 958-3,6",031-332-3222,자동차충전
경기 용인시 처인구,용인충전소,경기 용인시 처인구 유방동 539-1,031-321-1248,자동차충전
경기 용인시 처인구,양지엘피지충전소,경기 용인시 처인구 양지면 양지리 787,031-338-3686,자동차충전
경기 용인시 처인구,대한에너지,경기 용인시 처인구 마평동 123 (SKLPG대한에너지),031-321-5111,자동차충전
경기 용인시 처인구,(주)한미석유직영유방동엘피지충전소,경기 용인시 처인구 유방동 502-1,031-335-5186,자동차충전
경기 용인시 처인구,송전휴게소충전소,경기 용인시 처인구 이동읍 송전리 169-5,031-335-4194,자동차충전
경기 용인시 처인구,서일산업(주)동백가스,경기 용인시 처인구 삼가동 39-7,031-321-2260,자동차충전
경기 용인시 처인구,(주)한진가스,경기 용인시 처인구 삼가동 250-7,031-336-4343,자동차충전
경기 용인시 처인구,선봉대에너지,경기 용인시 처인구 역북동 109-3,031-333-5596,자동차충전
경기 용인시 처인구,동경엘피지충전소,경기 용인시 처인구 포곡읍 삼계리 281-1,031-333-2400,자동차충전
경기 용인시 처인구,베스트오일(주)직영용인웰컴엘피지충전소,경기 용인시 처인구 양지면 송문리 457-1 외2필지,031-334-8851,자동차충전
경기 의왕시,의왕가스충전소,경기 의왕시 왕곡동 531-6,031-458-5201,자동차충전
경기 의왕시,(주)삼진에너지 의왕충전소,경기 의왕시 이동 371-1,031-461-5230,자동차충전
경기 의왕시,경일석유(주)-원일충전소,경기 의왕시 학의동 185-1,031-426-0105,자동차충전
경기 의왕시,의왕오렌지충전소,경기 의왕시 오전동 38-10,031-427-5801,자동차충전
경기 의왕시,청계충전소,경기 의왕시 청계동 249-1,031-426-2651,자동차충전
경기 의정부시,대성산업(주)의정부충전소,경기 의정부시 의정부동 385-2,031-877-2207,용기+자동차+13kg용기
경기 의정부시,의정부LPG충전소,경기 의정부시 신곡동 262-2,031-871-5884,자동차충전
경기 의정부시,대로충전소,경기 의정부시 가능1동 15-35,031-846-2206,자동차충전
경기 의정부시,금오충전소,경기 의정부시 금오동 93-1,031-821-1750,자동차충전
경기 의정부시,KH에너지(주)직영 장암충전소,경기 의정부시 장암동 175-3,031-826-3465,자동차충전
경기 의정부시,의정부가득충전소,경기 의정부시 자일동 60-3,031-852-3332,자동차충전
경기 의정부시,산곡에너지충전소,경기 의정부시 산곡동 495-2번지 외 3필지,031-847-0843,자동차충전
경기 의정부시,복지북부충전소,경기 의정부시 호원동 220-2외1필지,031-871-5541,자동차충전
경기 의정부시,녹양LPG충전소,경기 의정부시 녹양동 16-4,031-848-8894,자동차충전
경기 의정부시,(주)케이엘페트로 의정부지점,"경기 의정부시 산곡동 304-2, 산19임, 산19-1임, 산21-12임",031-928-4779,자동차충전
경기 이천시,(주)대주에너지,경기 이천시 설성면 제요리 526-2,031-0677-2257,자동차+탱크
경기 이천시,서천가스,경기 이천시 관고동 154,031-638-5000,자동차충전
경기 이천시,동일석유(주)이천충전소,경기 이천시 관고동 125-1,031-634-2000,용기+자동차+탱크+13kg용기
경기 이천시,(주)디에스덕평(강릉방향)충전소,경기 이천시 마장면 각평리 319,031-635-8858,자동차충전
경기 이천시,관리LPG충전소,경기 이천시 마장면 관리 942-9,031-638-5177,자동차충전
경기 이천시,(주)디에스덕평(서창방향)충전소,경기 이천시 마장면 각평리 319,031-635-8858,자동차충전
경기 이천시,서창산업(주)이천(하)충전소,경기 이천시 마장면 목리 142 (이천휴게소),031-637-0401,자동차충전
경기 이천시,장호원LPG충전소,"경기 이천시 장호원읍 장호원1리 327-13,16",031-642-4982,자동차충전
경기 이천시,서진충전소,경기 이천시 송정동 231-3,031-631-4653,자동차충전
경기 이천시,삼원가스,경기 이천시 진리동 369-3,031-631-5211,자동차충전
경기 이천시,양촌충전소,경기 이천시 마장면 양촌리 157-1,031-633-1112,자동차충전
경기 이천시,SK덕평충전소,경기 이천시 마장면 이치리 522-4,031-633-0383,용기+자동차+탱크+13kg용기+부탄
경기 이천시,이천마장충전소(구:신화오엔씨),"경기 이천시 마장면 표교리 341-1,5",031-638-5102,자동차충전
경기 이천시,KH에너지(주) 직영 마장프리미엄충전소(통영방향),경기 이천시 마장면 목리 산13-32 마장휴게소 내,031-638-7869,자동차충전
경기 이천시,광신직영 (랜드마크충전소),"경기 이천시 모가면 어농리 60-9, 61-1, 61-6",031-635-2004,용기+자동차+탱크+13kg용기
경기 이천시,대보건설(주)이천(하남)충전소,경기 이천시 신둔면 용면리 60-1,031-0637-0953,자동차충전
경기 파주시,신성가스공업(주),경기 파주시 문산읍 선유리 966-29번지,031-952-2650,용기+자동차+탱크+13kg용기
경기 파주시,흥안LPG충전소,경기 파주시 법원읍 법원리 402-34,031-959-3400,자동차충전
경기 파주시,(주)청담산업 문발충전소,경기 파주시 문발동 233-2 (문발충전소),031-949-9615,자동차충전
경기 파주시,신성석유(주)금촌충전소,경기 파주시 아동동 91-7,031-941-5252,자동차충전
경기 파주시,태광에너지,경기 파주시 파주읍 봉암리 988-2,031-952-9830,자동차충전
경기 파주시,통일충전소,"경기 파주시 적성면 답곡리 470-4(구,470-3)",031-958-3113,자동차충전
경기 파주시,㈜서울에너지 파동충전소,경기 파주시 아동동 114-1,031-943-1447,자동차충전
경기 파주시,운정드림주유소 충전소,"경기 파주시 교하동 70-14,33,58,69,70(5필지)",031-948-7790,자동차충전
경기 파주시,(주)교하충전소,"경기 파주시 당하동 338, 339",031-957-1177,자동차+13kg용기
경기 파주시,(주)경기에너지,경기 파주시 야동동 94-18 (94-3 외 4필지),031-949-8989,자동차+13kg용기
경기 파주시,케이와이에너지(주)아동충전소,"경기 파주시 아동동 322-19,322-25",031-945-0501,자동차충전
경기 파주시,명품주유소(충전소),경기 파주시 적성면 마지리 115번지,031-958-1131,자동차충전
경기 파주시,대일충전소,경기 파주시 아동동 146-8,031-948-4114,자동차충전
경기 파주시,미래로충전소,경기 파주시 동패동 20-1,031-945-5199,자동차충전
경기 파주시,금촌엘피지(주),경기 파주시 금촌동 466-114,031-948-3450,자동차충전
경기 평택시,(주)평송,경기 평택시 진위면 가곡리 557-14,031-664-8688,자동차충전
경기 평택시,기산충전소,경기 평택시 현덕면 기산리 140-98,031-686-5590,자동차충전
경기 평택시,(주)복연(청룡지점),경기 평택시 청룡동 40-1 (1동),031-691-7150,자동차충전
경기 평택시,칠원동충전소,"경기 평택시 칠원동 440-1,440-5,439",031-658-0660,자동차충전
경기 평택시,조이에너지(주) 오성엘피지충전소,경기 평택시 오성서로 5,031-682-8673,자동차충전
경기 평택시,에스케이가스(주)-평택기지,"경기 평택시 포승읍 원정리 1346,1347,1348,1349,1350,1370,1371,1372",031-680-2963,탱크로리
경기 평택시,에스케이에너지,경기 평택시 장당동 67-1,031-662-5858,자동차충전
경기 평택시,도원엘피지충전소,경기 평택시 도일동 992,031-611-9071,자동차충전
경기 평택시,평택항이엔에스,경기 평택시 포승읍 도곡리 148-5,031-686-5158,자동차충전
경기 평택시,(주)성림가스 블루에너지,경기 평택시 장안동 241-1,031-611-5104,자동차충전
경기 평택시,(주)정원가스,"경기 평택시 세교동 441-8, 447-14",031-652-3200,자동차충전
경기 평택시,(주)동신에너지 안중충전소,경기 평택시 안중읍 안중리 195-8,031-682-6823,자동차+13kg용기
경기 평택시,금성엘피지충전소,경기 평택시 현덕면 권관리 181-7,031-686-5149,자동차충전
경기 평택시,에스케이평택충전소,"경기 평택시 청북읍 고렴리 926-1,3",031-683-1171,용기+자동차+13kg용기
경기 평택시,에스케이서평택LPG충전소,경기 평택시 오성면 죽리 155-3,031-683-9999,자동차충전
경기 평택시,만호엘피지충전소,"경기 평택시 포승읍 만호리 400-9,400-13",031-683-7053,자동차충전
경기 평택시,(주)몬타나파트너스-평택엘피지충전소,경기 평택시 합정동 83-1,031-658-7764,자동차충전
경기 평택시,라인45충전소,"경기 평택시 팽성읍 남산리 218-8,218-9",031-656-3543,자동차충전
경기 평택시,에스케이송탄충전소,경기 평택시 독곡동 392-4,031-663-3151,자동차충전
경기 평택시,한국석유공사,경기 평택시 포승읍 원정리 1-37,031-680-1473,탱크로리
경기 평택시,(주)현곡,경기 평택시 청북읍 현곡리 287,031-683-3223,자동차충전
경기 평택시,(주)엘충전소,경기 평택시 현덕면 기산리 140-108,031-682-3773,자동차+탱크
경기 평택시,은실충전소,경기 평택시 신대동 75-1,031-618-3738,자동차충전
경기 평택시,원에너지(주)중도가스(주),경기 평택시 진위면 동천리 606-3,031-663-8066,자동차+탱크
경기 평택시,한일크린에너지(주),경기 평택시 청북읍 후사리 265-47  외 7필지,031-683-8989,탱크로리
경기 평택시,지산엘피지충전소,"경기 평택시 지산동 448, 448-3",031-611-9015,자동차충전
경기 평택시,동아에너지,경기 평택시 동삭동 357-11,031-664-7743,자동차충전
경기 평택시,한이에너지,경기 평택시 오성면 죽리 1-5,031-686-8786,자동차충전
경기 평택시,(주)광진 청북가스충전소,경기 평택시 청북읍 후사리 265-39,031-681-0089,자동차충전
경기 평택시,평택제천휴게소(평택)충전소,경기 평택시 청북읍 고잔리 73-12,031-790-4133,자동차충전
경기 평택시,평택제천휴게소(제천)충전소,경기 평택시 청북면 현곡리 산 34-9 외1필지,070-4172-8087,용기충전
경기 포천시,대성산업(주)북부충전소,경기 포천시 영중면 금주리 870-6,031-533-5903,용기+자동차+탱크+13kg용기+부탄
경기 포천시,일동충전소,"경기 포천시 일동면 기산리 649-9, 12",031-535-2544,자동차+13kg용기
경기 포천시,대안가스,경기 포천시 영북면 문암리 243-9,031-536-9895,자동차충전
경기 포천시,축석충전소,경기 포천시 소흘읍 이동교리 562-1,031-543-8877,자동차충전
경기 포천시,광일에너지,경기 포천시 어룡동 389-2,031-535-0920,자동차충전
경기 포천시,(주)삼호에너지 서파충전소,경기 포천시 내촌면 신팔리 91-7,031-532-5155,자동차충전
경기 포천시,포천엘피지충전소,경기 포천시 영북면 야미리 254-1,031-536-7471,자동차충전
경기 포천시,신북엘피지충전소,경기 포천시 신북면 기지리 68-5,031-533-2198,자동차충전
경기 포천시,(주)오름씨앤엔 내촌충전소,경기 포천시 내촌면 내리 275-20,031-531-6036,자동차충전
경기 포천시,하늘땅충전소,경기 포천시 내촌면 소학리 1-3호,031-532-0888,자동차충전
경기 포천시,포천충전소,경기 포천시 신북면 가채리 153-2,031-533-6331,자동차+13kg용기
경기 포천시,에스케이포천충전소,경기 포천시 내촌면 음현리 640,031-531-1871,용기+탱크+13kg용기
경기 포천시,가산충전소,경기 포천시 가산면 감암리 178-4,031-541-3344,자동차충전
경기 포천시,설문제2충전소,"경기 포천시 소흘읍 이동교리 379 (386-1,2)",031-542-2877,자동차충전
경기 포천시,코끼리충전소,경기 포천시 가산면 정교리 12-12,031-543-3080,자동차충전
경기 포천시,광릉LPG충전소,"경기 포천시 내촌면 음현리 598-21, 6, 7, 12, 601-3",031-534-7220,자동차충전
경기 포천시,늘푸른충전소,경기 포천시 영중면 성동리 879,031-532-5556,자동차충전
경기 포천시,송우리LPG충전소,"경기 포천시 소흘읍 송우리 460-2, 461,461-2,464-4",031-544-5551,자동차충전
